nrens=   100 nrwells=     5 nrdata=     3 nx=    36
   6   1   2  92   0.411294E+03
   7   1   2  92   0.387734E+03
   8   1   2  92   0.375594E+03
   9   1   2  92   0.346241E+03
  10   1   2  92   0.326083E+03
  11   1   2  92   0.313227E+03
  12   1   2  92   0.309400E+03
  13   1   2  92   0.323813E+03
  14   1   2  92   0.360556E+03
  15   1   2  92   0.397640E+03
  16   1   2  92   0.480259E+03
  17   1   2  92   0.588074E+03
  18   1   2  92   0.665399E+03
  19   1   2  92   0.763708E+03
  20   1   2  92   0.829018E+03
  21   1   2  92   0.875642E+03
  22   1   2  92   0.901182E+03
  23   1   2  92   0.873920E+03
  24   1   2  92   0.761269E+03
  25   1   2  92   0.714986E+03
  26   1   2  92   0.549694E+03
  27   1   2  92   0.383370E+03
  28   1   2  92   0.238330E+03
  29   1   2  92   0.939253E+02
  30   1   2  92  -0.360376E+02
  31   1   2  92  -0.167857E+03
  32   1   2  92  -0.268801E+03
  33   1   2  92  -0.333146E+03
  34   1   2  92  -0.388857E+03
  35   1   2  92  -0.424064E+03
  36   1   2  92  -0.462687E+03
   1   2   2  92  -0.210248E+01
   2   2   2  92  -0.239362E+01
   3   2   2  92  -0.257595E+01
   4   2   2  92  -0.264616E+01
   5   2   2  92  -0.261091E+01
   6   2   2  92  -0.248612E+01
   7   2   2  92  -0.229488E+01
   8   2   2  92  -0.206446E+01
   9   2   2  92  -0.182287E+01
  10   2   2  92  -0.159569E+01
  11   2   2  92  -0.140360E+01
  12   2   2  92  -0.126077E+01
  13   2   2  92  -0.117423E+01
  14   2   2  92  -0.114402E+01
  15   2   2  92  -0.116408E+01
  16   2   2  92  -0.122353E+01
  17   2   2  92  -0.000000E+00
  18   2   2  92  -0.140238E+01
  19   2   2  92  -0.148990E+01
  20   2   2  92  -0.155555E+01
  21   2   2  92  -0.206630E+01
  22   2   2  92  -0.786366E+01
  23   2   2  92  -0.224775E+02
  24   2   2  92  -0.367910E+02
  25   2   2  92  -0.415334E+02
  26   2   2  92  -0.540902E+02
  27   2   2  92  -0.430171E+02
  28   2   2  92  -0.170906E+02
  29   2   2  92   0.251565E+02
  30   2   2  92   0.867215E+02
  31   2   2  92   0.150070E+03
  32   2   2  92   0.252454E+03
  33   2   2  92   0.338719E+03
  34   2   2  92   0.441682E+03
  35   2   2  92   0.544841E+03
  36   2   2  92   0.604181E+03
   1   3   2  92   0.237557E+06
   2   3   2  92   0.234022E+06
   3   3   2  92   0.250049E+06
   4   3   2  92   0.271662E+06
   5   3   2  92   0.305786E+06
   6   3   2  92   0.345418E+06
   7   3   2  92   0.372804E+06
   8   3   2  92   0.397135E+06
   9   3   2  92   0.418682E+06
  10   3   2  92   0.443372E+06
  11   3   2  92   0.456157E+06
  12   3   2  92   0.456575E+06
  13   3   2  92   0.437841E+06
  14   3   2  92   0.375717E+06
  15   3   2  92   0.301271E+06
  16   3   2  92   0.213319E+06
  17   3   2  92   0.121137E+06
  18   3   2  92   0.294451E+05
  19   3   2  92  -0.635981E+05
  20   3   2  92  -0.159188E+06
  21   3   2  92  -0.245953E+06
  22   3   2  92  -0.335146E+06
  23   3   2  92  -0.407079E+06
  24   3   2  92  -0.426245E+06
  25   3   2  92  -0.496263E+06
  26   3   2  92  -0.478916E+06
  27   3   2  92  -0.442264E+06
  28   3   2  92  -0.417406E+06
  29   3   2  92  -0.370756E+06
  30   3   2  92  -0.340126E+06
  31   3   2  92  -0.343931E+06
  32   3   2  92  -0.300246E+06
  33   3   2  92  -0.241058E+06
  34   3   2  92  -0.203464E+06
  35   3   2  92  -0.167870E+06
  36   3   2  92  -0.141387E+06
   1   1   3  92  -0.246552E+03
   2   1   3  92  -0.274085E+03
   3   1   3  92  -0.302098E+03
   4   1   3  92  -0.338487E+03
   5   1   3  92  -0.376524E+03
   6   1   3  92  -0.426685E+03
   7   1   3  92  -0.472856E+03
   8   1   3  92  -0.492279E+03
   9   1   3  92  -0.526358E+03
  10   1   3  92  -0.529243E+03
  11   1   3  92  -0.554754E+03
  12   1   3  92  -0.588893E+03
  13   1   3  92  -0.644269E+03
  14   1   3  92  -0.675415E+03
  15   1   3  92  -0.640953E+03
  16   1   3  92  -0.570516E+03
  17   1   3  92  -0.453908E+03
  18   1   3  92  -0.442614E+03
  19   1   3  92  -0.437718E+03
  20   1   3  92  -0.481841E+03
  21   1   3  92  -0.516620E+03
  22   1   3  92  -0.510768E+03
  23   1   3  92  -0.469467E+03
  24   1   3  92  -0.431659E+03
  25   1   3  92  -0.365629E+03
  26   1   3  92  -0.258469E+03
  27   1   3  92  -0.117208E+03
  28   1   3  92   0.367105E+02
  29   1   3  92   0.210660E+03
  30   1   3  92   0.415679E+03
  31   1   3  92   0.602358E+03
  32   1   3  92   0.761738E+03
  33   1   3  92   0.901563E+03
  34   1   3  92   0.100650E+04
  35   1   3  92   0.116414E+04
  36   1   3  92   0.104208E+04
   1   2   3  92  -0.121976E+01
   2   2   3  92  -0.113556E+01
   3   2   3  92  -0.105225E+01
   4   2   3  92  -0.992210E+00
   5   2   3  92  -0.975709E+00
   6   2   3  92  -0.101810E+01
   7   2   3  92  -0.112754E+01
   8   2   3  92  -0.130359E+01
   9   2   3  92  -0.153703E+01
  10   2   3  92  -0.181068E+01
  11   2   3  92  -0.210117E+01
  12   2   3  92  -0.238147E+01
  13   2   3  92  -0.262373E+01
  14   2   3  92  -0.280218E+01
  15   2   3  92  -0.289573E+01
  16   2   3  92  -0.288991E+01
  17   2   3  92  -0.277792E+01
  18   2   3  92  -0.256064E+01
  19   2   3  92  -0.224576E+01
  20   2   3  92  -0.184627E+01
  21   2   3  92  -0.137861E+01
  22   2   3  92  -0.860845E+00
  23   2   3  92  -0.311313E+00
  24   2   3  92   0.252224E+00
  25   2   3  92   0.812888E+00
  26   2   3  92   0.135465E+01
  27   2   3  92   0.186219E+01
  28   2   3  92   0.232095E+01
  29   2   3  92   0.271746E+01
  30   2   3  92   0.304001E+01
  31   2   3  92   0.327960E+01
  32   2   3  92   0.361737E+01
  33   2   3  92   0.290750E+02
  34   2   3  92   0.580875E+02
  35   2   3  92   0.858312E+02
  36   2   3  92   0.222300E+03
   1   3   3  92   0.608166E+06
   2   3   3  92   0.545071E+06
   3   3   3  92   0.477431E+06
   4   3   3  92   0.423545E+06
   5   3   3  92   0.362756E+06
   6   3   3  92   0.319591E+06
   7   3   3  92   0.267309E+06
   8   3   3  92   0.210384E+06
   9   3   3  92   0.149983E+06
  10   3   3  92   0.861458E+05
  11   3   3  92   0.323481E+05
  12   3   3  92  -0.989794E+04
  13   3   3  92  -0.427184E+05
  14   3   3  92  -0.647080E+05
  15   3   3  92  -0.753114E+05
  16   3   3  92  -0.802060E+05
  17   3   3  92  -0.700614E+05
  18   3   3  92  -0.688598E+05
  19   3   3  92  -0.675443E+05
  20   3   3  92  -0.729927E+05
  21   3   3  92  -0.875555E+05
  22   3   3  92  -0.112437E+06
  23   3   3  92  -0.150417E+06
  24   3   3  92  -0.178504E+06
  25   3   3  92  -0.214090E+06
  26   3   3  92  -0.237418E+06
  27   3   3  92  -0.264426E+06
  28   3   3  92  -0.303525E+06
  29   3   3  92  -0.346950E+06
  30   3   3  92  -0.385878E+06
  31   3   3  92  -0.396133E+06
  32   3   3  92  -0.390904E+06
  33   3   3  92  -0.371030E+06
  34   3   3  92  -0.341998E+06
  35   3   3  92  -0.355502E+06
  36   3   3  92  -0.271130E+06
   1   1   4  92   0.000000E+00
   2   1   4  92   0.000000E+00
   3   1   4  92   0.000000E+00
   4   1   4  92   0.000000E+00
   5   1   4  92  -0.000000E+00
   6   1   4  92  -0.000000E+00
   7   1   4  92  -0.000000E+00
   8   1   4  92  -0.000000E+00
   9   1   4  92  -0.000000E+00
  10   1   4  92  -0.000000E+00
  11   1   4  92  -0.000000E+00
  12   1   4  92  -0.000000E+00
  13   1   4  92  -0.638812E+03
  14   1   4  92  -0.600492E+03
  15   1   4  92  -0.577970E+03
  16   1   4  92  -0.545110E+03
  17   1   4  92  -0.472777E+03
  18   1   4  92  -0.417316E+03
  19   1   4  92  -0.384505E+03
  20   1   4  92  -0.366645E+03
  21   1   4  92  -0.356945E+03
  22   1   4  92  -0.346142E+03
  23   1   4  92  -0.320325E+03
  24   1   4  92  -0.309010E+03
  25   1   4  92  -0.290516E+03
  26   1   4  92  -0.270756E+03
  27   1   4  92  -0.250635E+03
  28   1   4  92  -0.237570E+03
  29   1   4  92  -0.220537E+03
  30   1   4  92  -0.197556E+03
  31   1   4  92  -0.181237E+03
  32   1   4  92  -0.162336E+03
  33   1   4  92  -0.143662E+03
  34   1   4  92  -0.119766E+03
  35   1   4  92  -0.955871E+02
  36   1   4  92  -0.671972E+02
   1   2   4  92   0.000000E+00
   2   2   4  92   0.000000E+00
   3   2   4  92   0.000000E+00
   4   2   4  92   0.000000E+00
   5   2   4  92   0.000000E+00
   6   2   4  92   0.000000E+00
   7   2   4  92   0.000000E+00
   8   2   4  92   0.000000E+00
   9   2   4  92   0.000000E+00
  10   2   4  92   0.000000E+00
  11   2   4  92   0.000000E+00
  12   2   4  92   0.000000E+00
  13   2   4  92   0.314553E+01
  14   2   4  92   0.289026E+01
  15   2   4  92   0.303012E+01
  16   2   4  92   0.139316E+02
  17   2   4  92   0.101616E+03
  18   2   4  92   0.164361E+03
  19   2   4  92   0.185578E+03
  20   2   4  92   0.161235E+03
  21   2   4  92   0.105947E+03
  22   2   4  92   0.152951E+02
  23   2   4  92  -0.102501E+03
  24   2   4  92  -0.232234E+03
  25   2   4  92  -0.362616E+03
  26   2   4  92  -0.480699E+03
  27   2   4  92  -0.622275E+03
  28   2   4  92  -0.716995E+03
  29   2   4  92  -0.747852E+03
  30   2   4  92  -0.777205E+03
  31   2   4  92  -0.757306E+03
  32   2   4  92  -0.759904E+03
  33   2   4  92  -0.741539E+03
  34   2   4  92  -0.689749E+03
  35   2   4  92  -0.628037E+03
  36   2   4  92  -0.559667E+03
   1   3   4  92   0.000000E+00
   2   3   4  92   0.000000E+00
   3   3   4  92   0.000000E+00
   4   3   4  92   0.000000E+00
   5   3   4  92   0.000000E+00
   6   3   4  92   0.000000E+00
   7   3   4  92   0.000000E+00
   8   3   4  92   0.000000E+00
   9   3   4  92   0.000000E+00
  10   3   4  92   0.000000E+00
  11   3   4  92   0.000000E+00
  12   3   4  92   0.000000E+00
  13   3   4  92   0.471068E+06
  14   3   4  92   0.415187E+06
  15   3   4  92   0.368352E+06
  16   3   4  92   0.312552E+06
  17   3   4  92   0.239065E+06
  18   3   4  92   0.176027E+06
  19   3   4  92   0.120684E+06
  20   3   4  92   0.749938E+05
  21   3   4  92   0.392301E+05
  22   3   4  92   0.120266E+05
  23   3   4  92  -0.775451E+04
  24   3   4  92  -0.217443E+05
  25   3   4  92  -0.294599E+05
  26   3   4  92  -0.332743E+05
  27   3   4  92  -0.333742E+05
  28   3   4  92  -0.336425E+05
  29   3   4  92  -0.317648E+05
  30   3   4  92  -0.297736E+05
  31   3   4  92  -0.312306E+05
  32   3   4  92  -0.329823E+05
  33   3   4  92  -0.383963E+05
  34   3   4  92  -0.465128E+05
  35   3   4  92  -0.572007E+05
  36   3   4  92  -0.695784E+05
   1   1   5  92   0.000000E+00
   2   1   5  92   0.000000E+00
   3   1   5  92   0.000000E+00
   4   1   5  92   0.000000E+00
   5   1   5  92   0.000000E+00
   6   1   5  92   0.000000E+00
   7   1   5  92   0.000000E+00
   8   1   5  92   0.000000E+00
   9   1   5  92   0.000000E+00
  10   1   5  92   0.000000E+00
  11   1   5  92   0.000000E+00
  12   1   5  92   0.000000E+00
  13   1   5  92   0.242822E+03
  14   1   5  92   0.890750E+02
  15   1   5  92   0.539896E+02
  16   1   5  92   0.368601E+02
  17   1   5  92   0.218350E+02
  18   1   5  92  -0.357537E+01
  19   1   5  92  -0.455536E+02
  20   1   5  92  -0.791482E+02
  21   1   5  92  -0.126066E+03
  22   1   5  92  -0.162658E+03
  23   1   5  92  -0.261362E+03
  24   1   5  92  -0.346893E+03
  25   1   5  92  -0.411447E+03
  26   1   5  92  -0.456115E+03
  27   1   5  92  -0.557681E+03
  28   1   5  92  -0.617912E+03
  29   1   5  92  -0.664611E+03
  30   1   5  92  -0.779570E+03
  31   1   5  92  -0.771729E+03
  32   1   5  92  -0.751212E+03
  33   1   5  92  -0.786252E+03
  34   1   5  92  -0.713841E+03
  35   1   5  92  -0.603590E+03
  36   1   5  92  -0.517376E+03
   1   2   5  92   0.000000E+00
   2   2   5  92   0.000000E+00
   3   2   5  92   0.000000E+00
   4   2   5  92   0.000000E+00
   5   2   5  92   0.000000E+00
   6   2   5  92  -0.000000E+00
   7   2   5  92  -0.000000E+00
   8   2   5  92  -0.000000E+00
   9   2   5  92  -0.000000E+00
  10   2   5  92  -0.000000E+00
  11   2   5  92  -0.000000E+00
  12   2   5  92  -0.000000E+00
  13   2   5  92  -0.363973E+01
  14   2   5  92  -0.378440E+01
  15   2   5  92  -0.381068E+01
  16   2   5  92  -0.372360E+01
  17   2   5  92  -0.353381E+01
  18   2   5  92  -0.325608E+01
  19   2   5  92  -0.290766E+01
  20   2   5  92  -0.250668E+01
  21   2   5  92  -0.207068E+01
  22   2   5  92  -0.161556E+01
  23   2   5  92  -0.115498E+01
  24   2   5  92  -0.700159E+00
  25   2   5  92  -0.260099E+00
  26   2   5  92   0.157990E+00
  27   2   5  92   0.548185E+00
  28   2   5  92   0.905411E+00
  29   2   5  92   0.122516E+01
  30   2   5  92   0.150340E+01
  31   2   5  92   0.173669E+01
  32   2   5  92   0.192250E+01
  33   2   5  92   0.205958E+01
  34   2   5  92   0.214835E+01
  35   2   5  92   0.219109E+01
  36   2   5  92   0.249826E+01
   1   3   5  92  -0.000000E+00
   2   3   5  92  -0.000000E+00
   3   3   5  92  -0.000000E+00
   4   3   5  92  -0.000000E+00
   5   3   5  92  -0.000000E+00
   6   3   5  92  -0.000000E+00
   7   3   5  92  -0.000000E+00
   8   3   5  92  -0.000000E+00
   9   3   5  92  -0.000000E+00
  10   3   5  92  -0.000000E+00
  11   3   5  92  -0.000000E+00
  12   3   5  92  -0.000000E+00
  13   3   5  92   0.207888E+05
  14   3   5  92   0.894231E+05
  15   3   5  92   0.179633E+06
  16   3   5  92   0.276384E+06
  17   3   5  92   0.392630E+06
  18   3   5  92   0.506309E+06
  19   3   5  92   0.597626E+06
  20   3   5  92   0.672660E+06
  21   3   5  92   0.665881E+06
  22   3   5  92   0.472205E+06
  23   3   5  92   0.374963E+06
  24   3   5  92   0.339708E+06
  25   3   5  92   0.312698E+06
  26   3   5  92   0.264283E+06
  27   3   5  92   0.244713E+06
  28   3   5  92   0.213173E+06
  29   3   5  92   0.187906E+06
  30   3   5  92   0.146938E+06
  31   3   5  92   0.961341E+05
  32   3   5  92   0.614518E+05
  33   3   5  92   0.211884E+05
  34   3   5  92  -0.162914E+05
  35   3   5  92  -0.528404E+05
  36   3   5  92  -0.778605E+05
   1   1   1  93   0.479622E+03
   2   1   1  93   0.548973E+03
   3   1   1  93   0.613895E+03
   4   1   1  93   0.679216E+03
   5   1   1  93   0.737646E+03
   6   1   1  93   0.646519E+03
   7   1   1  93   0.545784E+03
   8   1   1  93   0.603131E+03
   9   1   1  93   0.794962E+03
  10   1   1  93   0.991370E+03
  11   1   1  93   0.109738E+04
  12   1   1  93   0.111889E+04
  13   1   1  93   0.111872E+04
  14   1   1  93   0.112636E+04
  15   1   1  93   0.106930E+04
  16   1   1  93   0.996158E+03
  17   1   1  93   0.879734E+03
  18   1   1  93   0.730882E+03
  19   1   1  93   0.534255E+03
  20   1   1  93   0.314640E+03
  21   1   1  93   0.700192E+02
  22   1   1  93  -0.184399E+03
  23   1   1  93  -0.437986E+03
  24   1   1  93  -0.676754E+03
  25   1   1  93  -0.822887E+03
  26   1   1  93  -0.904204E+03
  27   1   1  93  -0.912836E+03
  28   1   1  93  -0.890149E+03
  29   1   1  93  -0.843815E+03
  30   1   1  93  -0.775218E+03
  31   1   1  93  -0.685061E+03
  32   1   1  93  -0.605342E+03
  33   1   1  93  -0.556145E+03
  34   1   1  93  -0.448929E+03
  35   1   1  93  -0.350253E+03
  36   1   1  93  -0.245780E+03
   1   2   1  93   0.248735E+01
   2   2   1  93   0.258482E+01
   3   2   1  93   0.259906E+01
   4   2   1  93   0.252310E+01
   5   2   1  93   0.235638E+01
   6   2   1  93   0.210411E+01
   7   2   1  93   0.177616E+01
   8   2   1  93   0.138551E+01
   9   2   1  93   0.946799E+00
  10   2   1  93   0.475168E+00
  11   2   1  93  -0.145172E-01
  12   2   1  93  -0.508017E+00
  13   2   1  93  -0.991870E+00
  14   2   1  93  -0.145352E+01
  15   2   1  93  -0.188150E+01
  16   2   1  93  -0.228824E+01
  17   2   1  93  -0.444422E+01
  18   2   1  93  -0.954389E+01
  19   2   1  93  -0.209764E+02
  20   2   1  93  -0.398788E+02
  21   2   1  93  -0.702491E+02
  22   2   1  93  -0.114905E+03
  23   2   1  93  -0.181493E+03
  24   2   1  93  -0.277935E+03
  25   2   1  93  -0.439097E+03
  26   2   1  93  -0.605194E+03
  27   2   1  93  -0.756764E+03
  28   2   1  93  -0.804918E+03
  29   2   1  93  -0.753309E+03
  30   2   1  93  -0.631254E+03
  31   2   1  93  -0.444936E+03
  32   2   1  93  -0.213287E+03
  33   2   1  93   0.437666E+02
  34   2   1  93   0.310353E+03
  35   2   1  93   0.562355E+03
  36   2   1  93   0.808283E+03
   1   3   1  93   0.755143E+06
   2   3   1  93   0.695584E+06
   3   3   1  93   0.642734E+06
   4   3   1  93   0.602983E+06
   5   3   1  93   0.608537E+06
   6   3   1  93   0.593616E+06
   7   3   1  93   0.462897E+06
   8   3   1  93   0.346688E+06
   9   3   1  93   0.220014E+06
  10   3   1  93   0.100456E+06
  11   3   1  93  -0.187909E+05
  12   3   1  93  -0.115641E+06
  13   3   1  93  -0.196350E+06
  14   3   1  93  -0.267401E+06
  15   3   1  93  -0.311718E+06
  16   3   1  93  -0.336611E+06
  17   3   1  93  -0.354679E+06
  18   3   1  93  -0.344016E+06
  19   3   1  93  -0.321066E+06
  20   3   1  93  -0.297627E+06
  21   3   1  93  -0.269154E+06
  22   3   1  93  -0.242965E+06
  23   3   1  93  -0.223239E+06
  24   3   1  93  -0.214639E+06
  25   3   1  93  -0.203195E+06
  26   3   1  93  -0.188184E+06
  27   3   1  93  -0.187915E+06
  28   3   1  93  -0.194764E+06
  29   3   1  93  -0.202067E+06
  30   3   1  93  -0.209307E+06
  31   3   1  93  -0.210689E+06
  32   3   1  93  -0.215445E+06
  33   3   1  93  -0.224153E+06
  34   3   1  93  -0.203667E+06
  35   3   1  93  -0.183346E+06
  36   3   1  93  -0.152526E+06
   1   1   2  93  -0.428144E+03
   2   1   2  93  -0.352575E+03
   3   1   2  93  -0.293848E+03
   4   1   2  93  -0.236060E+03
   5   1   2  93  -0.183010E+03
   6   1   2  93  -0.126599E+03
   7   1   2  93  -0.689055E+02
   8   1   2  93  -0.146299E+02
   9   1   2  93   0.400582E+02
  10   1   2  93   0.942661E+02
  11   1   2  93   0.149291E+03
  12   1   2  93   0.205786E+03
  13   1   2  93   0.271028E+03
  14   1   2  93   0.352750E+03
  15   1   2  93   0.431166E+03
  16   1   2  93   0.556221E+03
  17   1   2  93   0.709904E+03
  18   1   2  93   0.824356E+03
  19   1   2  93   0.961982E+03
  20   1   2  93   0.105628E+04
  21   1   2  93   0.112618E+04
  22   1   2  93   0.117041E+04
  23   1   2  93   0.114950E+04
  24   1   2  93   0.102025E+04
  25   1   2  93   0.986854E+03
  26   1   2  93   0.796435E+03
  27   1   2  93   0.605016E+03
  28   1   2  93   0.446560E+03
  29   1   2  93   0.284683E+03
  30   1   2  93   0.142551E+03
  31   1   2  93   0.157174E+02
  32   1   2  93  -0.103633E+03
  33   1   2  93  -0.190054E+03
  34   1   2  93  -0.259399E+03
  35   1   2  93  -0.307331E+03
  36   1   2  93  -0.351955E+03
   1   2   2  93   0.144777E+01
   2   2   2  93   0.111273E+01
   3   2   2  93   0.812953E+00
   4   2   2  93   0.551841E+00
   5   2   2  93   0.327224E+00
   6   2   2  93   0.132683E+00
   7   2   2  93  -0.405238E-01
   8   2   2  93  -0.201318E+00
   9   2   2  93  -0.356868E+00
  10   2   2  93  -0.511233E+00
  11   2   2  93  -0.664808E+00
  12   2   2  93  -0.814617E+00
  13   2   2  93  -0.955364E+00
  14   2   2  93  -0.108097E+01
  15   2   2  93  -0.118630E+01
  16   2   2  93  -0.126866E+01
  17   2   2  93  -0.000000E+00
  18   2   2  93  -0.137134E+01
  19   2   2  93  -0.140400E+01
  20   2   2  93  -0.143677E+01
  21   2   2  93  -0.192878E+01
  22   2   2  93  -0.773680E+01
  23   2   2  93  -0.245443E+02
  24   2   2  93  -0.473872E+02
  25   2   2  93  -0.679815E+02
  26   2   2  93  -0.124894E+03
  27   2   2  93  -0.169841E+03
  28   2   2  93  -0.221364E+03
  29   2   2  93  -0.267145E+03
  30   2   2  93  -0.328575E+03
  31   2   2  93  -0.341857E+03
  32   2   2  93  -0.400092E+03
  33   2   2  93  -0.393982E+03
  34   2   2  93  -0.379984E+03
  35   2   2  93  -0.336120E+03
  36   2   2  93  -0.244826E+03
   1   3   2  93   0.319973E+06
   2   3   2  93   0.303735E+06
   3   3   2  93   0.300511E+06
